lambda r 
2320.365648 -0.0737211869944874
2322.294464 -0.0730539545665359
2324.22328 -0.0724462308228677
2326.152096 -0.0717943998012784
2328.080912 -0.0711857133490366
2330.009728 -0.0705203971537274
2331.938544 -0.0698945627496208
2333.86736 -0.0692221946385185
2335.796176 -0.068621949070887
2337.724992 -0.0680605552804869
2339.653808 -0.0675264364185173
2341.582624 -0.0668870849256789
2343.51144 -0.0663088924830704
2345.440256 -0.065657253457172
2347.369072 -0.0650628358259442
2349.297888 -0.0643687662416346
2351.226704 -0.0637492041525949
2353.15552 -0.0630606174711001
2355.084336 -0.0624455793012872
2357.013152 -0.0617698918961449
2358.941968 -0.0611924428309534
2360.870784 -0.060559554082531
2362.7996 -0.0599131359075833
2364.728416 -0.0592606617732403
2366.657232 -0.0587061110054763
2368.586048 -0.0581437324292651
2370.514864 -0.0576431107929607
2372.44368 -0.0571186582538723
2374.372496 -0.0566616850323731
2376.301312 -0.0561538443628882
2378.230128 -0.055680985727002
2380.158944 -0.0551669551542981
2382.08776 -0.054667165656908
2384.016576 -0.0540883366879616
2385.945392 -0.0534980497421582
2387.874208 -0.0528480102767923
2389.803024 -0.0522898331775319
2391.73184 -0.0518874599836541
2393.660656 -0.0509888919290242
2395.589472 -0.0499668449208595
2397.518288 -0.0490634018237586
2399.447104 -0.0479005444714149
2401.37592 -0.047213680134873
2403.304736 -0.045822673704798
2405.233552 -0.0449542902095992
2407.162368 -0.0436674778123027
2409.091184 -0.0428963387123869
2411.02 -0.0415085592071112
2412.948816 -0.0406537483616156
2414.877632 -0.0393327338872105
2416.806448 -0.0383137193008718
2418.735264 -0.0370351378765479
2420.66408 -0.0358651352379455
2422.592896 -0.0346990287570246
2424.521712 -0.0336625718842045
2426.450528 -0.0325961068473428
2428.379344 -0.0316401540944273
2430.30816 -0.0305220965268722
2432.236976 -0.0297579985479741
2434.165792 -0.0285885834617345
2436.094608 -0.0279373628613984
2438.023424 -0.0269141163281721
2439.95224 -0.0262531134837003
2441.881056 -0.025324650143407
2443.809872 -0.0246468521651284
2445.738688 -0.0236707533469311
2447.667504 -0.022979958315219
2449.59632 -0.0220911816103451
2451.525136 -0.0214977701992765
2453.453952 -0.0206242081345005
2455.382768 -0.0197835106097566
2457.311584 -0.0188323893463225
2459.2404 -0.0180442308807613
2461.169216 -0.0169092135622564
2463.098032 -0.0160532844318491
2465.026848 -0.0148993479407591
2466.955664 -0.0138457621352663
2468.88448 -0.0124789104783862
2470.813296 -0.0112062405127271
2472.742112 -0.00936355218063945
2474.670928 -0.00822389274971469
2476.599744 -0.00641833569628814
2478.52856 -0.00498180736804832
2480.457376 -0.00304122696606823
2482.386192 -0.00130419779418212
2484.315008 6.87780596572818E-4
2486.243824 0.00247443647604317
2488.17264 0.00452631401486547
2490.101456 0.00644649055633373
2492.030272 0.00864476749576681
2493.959088 0.0105458928065356
2495.887904 0.0127648030188814
2497.81672 0.0144948031426086
2499.745536 0.016642882968583
2501.674352 0.0182105354649833
2503.603168 0.0202291041145195
2505.531984 0.0217519922771126
2507.4608 0.0234147814912895
2509.389616 0.0246474563177879
2511.318432 0.025933795742231
2513.247248 0.0270342932517691
2515.176064 0.0281101794048428
2517.10488 0.0286474929880616
2519.033696 0.0294259504652605
2520.962512 0.0297981995655028
2522.891328 0.0302301328070433
2524.820144 0.0302784044052793
2526.74896 0.0305385263938835
2528.677776 0.0303648196345359
2530.606592 0.0303018460266899
2532.535408 0.0299758491219779
2534.464224 0.0297894317887835
2536.39304 0.029124299422886
2538.321856 0.0287973007789182
2540.250672 0.0282484464802037
2542.179488 0.0276759464840548
2544.108304 0.0269652755899366
2546.03712 0.0264960254896716
2547.965936 0.0259041348416575
2549.894752 0.0255080927514713
2551.823568 0.0247330156902299
2553.752384 0.0244972900874854
2555.6812 0.0239552028743983
2557.610016 0.0238775830410787
2559.538832 0.0231438196056348
2561.467648 0.0229752153116971
2563.396464 0.0225542263109135
2565.32528 0.0227082157484935
2567.254096 0.0223123877863598
2569.182912 0.022308236521225
2571.111728 0.0224136260176628
2573.040544 0.0226183830849915
2574.96936 0.0224759966013481
2576.898176 0.022858831128266
2578.826992 0.0230731869798944
2580.755808 0.0236707915008842
2582.684624 0.0239660152271599
2584.61344 0.0244828299935496
2586.542256 0.0248987257252662
2588.471072 0.0253612014681974
2590.399888 0.0255925596611339
2592.328704 0.0258545170620057
2594.25752 0.0260406498631669
2596.186336 0.0262204500406333
2598.115152 0.0260030877007955
2600.043968 0.025961844997636
2601.972784 0.0252158740932507
2603.9016 0.025074602846898
2605.830416 0.0242385790928761
2607.759232 0.0239446064791584
2609.688048 0.0228830476030453
2611.616864 0.0221374746984884
2613.54568 0.0210392397732568
2615.474496 0.0198509800132007
2617.403312 0.0186166797729208
2619.332128 0.0174942524585868
2621.260944 0.0160146506541152
2623.18976 0.0149599593915171
2625.118576 0.0135742138231238
2627.047392 0.0125723676964136
2628.976208 0.0113161545982399
2630.905024 0.0105685779420395
2632.83384 0.00962107473581897
2634.762656 0.00882551535194853
2636.691472 0.00801023344267349
2638.620288 0.00737302501690262
2640.549104 0.00653262487072692
2642.47792 0.00601786728354581
2644.406736 0.00534688970030661
2646.335552 0.00496729125915496
2648.264368 0.00443879091766619
2650.193184 0.00412818815339433
2652.122 0.00368723823436534
2654.050816 0.00349856365695445
2655.979632 0.00303075604981529
2657.908448 0.00298009802097066
2659.837264 0.00258944171443787
2661.76608 0.00251868413690248
2663.694896 0.00230172592195665
2665.623712 0.00225227915840609
2667.552528 0.00211703439240973
2669.481344 0.00205922612175757
2671.41016 0.00214558571040335
2673.338976 0.00206753010525995
2675.267792 0.00210404246203844
2677.196608 0.00211107734552063
2679.125424 0.00212319663971439
2681.05424 0.00234616121301334
2682.983056 0.00241259340054234
2684.911872 0.002744946185818
2686.840688 0.00281369492595096
2688.769504 0.00324947028587586
2690.69832 0.00341495491309307
2692.627136 0.00377126740754408
2694.555952 0.0041057448692805
2696.484768 0.00465072668556643
2698.413584 0.0051515643017519
2700.3424 0.00564844834560474
2702.271216 0.00611567216451792
2704.200032 0.00682523174280769
2706.128848 0.00724333023818935
2708.057664 0.00826607465289575
2709.98648 0.00884706033814497
2711.915296 0.00980441497029449
2713.844112 0.010553141419521
2715.772928 0.0115834160586221
2717.701744 0.0125920204853089
2719.63056 0.0137674747133918
2721.559376 0.0149785832008111
2723.488192 0.0165199635029782
2725.417008 0.0178449019740221
2727.345824 0.0194051312239085
2729.27464 0.0208576892127204
2731.203456 0.0230418111098323
2733.132272 0.0247522978374395
2735.061088 0.02687218798169
2736.989904 0.0288844382849447
2738.91872 0.0314989375410797
2740.847536 0.0338818653514386
2742.776352 0.0365932065775547
2744.705168 0.0394480602687142
2746.633984 0.0426449259496857
2748.5628 0.045943504939403
2750.491616 0.049569451380481
2752.420432 0.0533277154390808
2754.349248 0.0573161747517554
2756.278064 0.0615593256145939
2758.20688 0.0660937391499701
2760.135696 0.0706334124790435
2762.064512 0.0758492686189802
2763.993328 0.0808694658072364
2765.922144 0.0863717793226209
2767.85096 0.0923034315210147
2769.779776 0.0982614066336576
2771.708592 0.104394425806101
2773.637408 0.1110768085372
2775.566224 0.117783163078747
2777.49504 0.12485914640908
2779.423856 0.131865336880093
2781.352672 0.139162829765289
2783.281488 0.146841055580647
2785.210304 0.1547830788374
2787.13912 0.163083021354117
2789.067936 0.171330592906275
2790.996752 0.179724933509209
2792.925568 0.188734237427983
2794.854384 0.197907392446617
2796.7832 0.207436188880699
2798.712016 0.217099040244139
2800.640832 0.227716596511575
2802.569648 0.238816351550033
2804.498464 0.250610400608703
2806.42728 0.263353973607042
2808.356096 0.277607202504708
2810.284912 0.293245487630151
2812.213728 0.310014550685473
2814.142544 0.329154390399073
2816.07136 0.350905842176013
2818.000176 0.375097759923299
2819.928992 0.402433904262022
2821.857808 0.433170558645732
2823.786624 0.465924435444204
2825.71544 0.500100604782201
2827.644256 0.532589746926782
2829.573072 0.556715212287988
2831.501888 0.567907393882294
2833.430704 0.561868502960591
2835.35952 0.537038324360235
2837.288336 0.49915433440342
2839.217152 0.452961019294174
2841.145968 0.405959005731972
2843.074784 0.362730815984486
2845.0036 0.325078365244253
2846.932416 0.293388944353376
2848.861232 0.268863773302529
2850.790048 0.249011731972555
2852.718864 0.234032987123082
2854.64768 0.222691468274543
2856.576496 0.213802109505701
2858.505312 0.206338742852151
2860.434128 0.200592271075569
2862.362944 0.196095477459622
2864.29176 0.191895580755106
2866.220576 0.188821448638629
2868.149392 0.186266001286009
2870.078208 0.185765093579041
2872.007024 0.184966662806168
2873.93584 0.185436876084764
2875.864656 0.185983621042916
2877.793472 0.185968066365577
2879.722288 0.187095476328586
2881.651104 0.187532324471444
2883.57992 0.189379110050183
2885.508736 0.193537812744962
2887.437552 0.199209991106871
2889.366368 0.2049920105892
2891.295184 0.209507008571368
2893.224 0.216033224049624
2895.152816 0.223438815026425
2897.081632 0.231591343782828
2899.010448 0.236458213728433
2900.939264 0.239314795117584
2902.86808 0.258733663250497
2904.796896 0.274391050695475
2906.725712 0.288411794926659
2908.654528 0.302782665910355
2910.583344 0.313477940181276
2912.51216 0.323953669550663
2914.440976 0.333074946888879
2916.369792 0.337060463536033
2918.298608 0.338049317792105
2920.227424 0.337560698486415
2922.15624 0.337020781775319
2924.085056 0.338457938678468
2926.013872 0.341332484138373
2927.942688 0.345284641426644
2929.871504 0.351159700529949
2931.80032 0.359494841459398
2933.729136 0.37013610761305
2935.657952 0.381428386549555
2937.586768 0.394079317289578
2939.515584 0.4043568814178
2941.4444 0.411391512123158
2943.373216 0.411951336823226
2945.302032 0.406313148938305
2947.230848 0.391874686275298
2949.159664 0.37020635266968
2951.08848 0.341920171560168
2953.017296 0.313524288521488
2954.946112 0.282899178954967
2956.874928 0.25441456441004
2958.803744 0.227159254851265
2960.73256 0.202286590805389
2962.661376 0.18075332887933
2964.590192 0.159686830340838
2966.519008 0.139559679711589
2968.447824 0.121956473167122
2970.37664 0.107936650933126
2972.305456 0.0966425048671418
2974.234272 0.0886150350074335
2976.163088 0.0796229413465368
2978.091904 0.0722533447397575
2980.02072 0.0626535878537491
2981.949536 0.0530237290826383
2983.878352 0.0403139681426945
2985.807168 0.0215803216243793
2987.735984 0.00506148970504516
2989.6648 -0.0147907337026969
2991.593616 -0.0194402779296095
2993.522432 -0.0372306905879434
2995.451248 -0.0573786556919442
2997.380064 -0.075680123400192
2999.30888 -0.0935010242170877
3001.237696 -0.108932709380444
3003.166512 -0.124899350827332
3005.095328 -0.138620671646545
3007.024144 -0.151924461178012
3008.95296 -0.164692210566706
3010.881776 -0.176202094235058
3012.810592 -0.18632801220175
3014.739408 -0.196939189861942
3016.668224 -0.206082448167137
3018.59704 -0.216015615675261
3020.525856 -0.225259598697491
3022.454672 -0.233812136899344
3024.383488 -0.242142506654937
3026.312304 -0.250434099571757
3028.24112 -0.258737900977394
3030.169936 -0.267187902636854
3032.098752 -0.275835838243451
3034.027568 -0.283999717956789
3035.956384 -0.292317572849688
3037.8852 -0.301239668018924
3039.814016 -0.309745242345462
3041.742832 -0.318893232035109
3043.671648 -0.327717693256104
3045.600464 -0.336688506747526
3047.52928 -0.345826707496854
3049.458096 -0.354415171384328
3051.386912 -0.364046346611781
3053.315728 -0.372879626581875
3055.244544 -0.382213447031464
3057.17336 -0.391428691720889
3059.102176 -0.400573807280447
3061.030992 -0.410266700648181
3062.959808 -0.419007802448885
3064.888624 -0.428566205199761
3066.81744 -0.436681798956396
3068.746256 -0.446879065768404
3070.675072 -0.455956365570812
3072.603888 -0.464947711400908
3074.532704 -0.473493302688861
3076.46152 -0.48282590288605
3078.390336 -0.492040708920502
3080.319152 -0.501098490800851
3082.247968 -0.510375016331669
3084.176784 -0.519637956896595
3086.1056 -0.527224262155124
3088.034416 -0.536180781821906
3089.963232 -0.544869412950229
3091.892048 -0.55383529651331
3093.820864 -0.562051402192707
3095.74968 -0.570633386298388
3097.678496 -0.579224138279939
3099.607312 -0.588085369670917
3101.536128 -0.595584970864961
3103.464944 -0.603255667709171
3105.39376 -0.611661059271993
3107.322576 -0.620002900913037
3109.251392 -0.627679430986736
3111.180208 -0.634939215496034
3113.109024 -0.642876603692394
3115.03784 -0.649143786513227
3116.966656 -0.657626252028358
3118.895472 -0.665447988370447
3120.824288 -0.672328493913011
3122.753104 -0.678896334795704
3124.68192 -0.685480495938906
3126.610736 -0.692249757461443
3128.539552 -0.698984162105358
3130.468368 -0.706855821673961
3132.397184 -0.710060132672293
3134.326 -0.71550571462526
3136.254816 -0.723335608728665
3138.183632 -0.729058778111955
3140.112448 -0.732471477104553
3142.041264 -0.737636051265637
3143.97008 -0.742391360467464
3145.898896 -0.747734670088319
3147.827712 -0.752081784214248
3149.756528 -0.757118878721255
3151.685344 -0.758086004082221
3153.61416 -0.764497452704985
3155.542976 -0.766479316596472
3157.471792 -0.769992251833539
3159.400608 -0.769926170349333
3161.329424 -0.773138587585676
3163.25824 -0.772559532997299
3165.187056 -0.779070955557909
3167.115872 -0.778579736086657
3169.044688 -0.777898016181369
3170.973504 -0.78065082376264
3172.90232 -0.782505984011121
3174.831136 -0.779245544884812
3176.759952 -0.782101642773866
3178.688768 -0.776803701697488
3180.617584 -0.782220225743457
3182.5464 -0.779505084293323
3184.475216 -0.7795623256552
3186.404032 -0.777388646298995
3188.332848 -0.775016570176648
3190.261664 -0.771086647610276
3192.19048 -0.769156863463101
3194.119296 -0.768201559498209
3196.048112 -0.765965634955641
3197.976928 -0.759550060140186
3199.905744 -0.758194979161794
3201.83456 -0.753734287293839
3203.763376 -0.75707453722662
3205.692192 -0.74891604472946
3207.621008 -0.747922968338932
3209.549824 -0.741602012332952
3211.47864 -0.73655332040896
3213.407456 -0.735558809433492
3215.336272 -0.726422135916144
3217.265088 -0.721671936113117
3219.193904 -0.721306602247396
3221.12272 -0.713902732298819
3223.051536 -0.712857680559973
3224.980352 -0.706518644664497
3226.909168 -0.702938387206734
3228.837984 -0.695615588408241
3230.7668 -0.690116079162229
3232.695616 -0.68260598022335
3234.624432 -0.681713447721603
3236.553248 -0.673170491664859
3238.482064 -0.669332048989215
3240.41088 -0.661580076064388
3242.339696 -0.66510961395673
3244.268512 -0.657674869436511
3246.197328 -0.648728876750587
3248.126144 -0.649752139818487
3250.05496 -0.645743924095897
3251.983776 -0.637732129262481
3253.912592 -0.630137859693261
3255.841408 -0.623437170009208
3257.770224 -0.62223489865826
3259.69904 -0.616592341769137
3261.627856 -0.615554620595822
3263.556672 -0.614013702959647
3265.485488 -0.613218157478487
3267.414304 -0.604753347709057
3269.34312 -0.602745926695529
3271.271936 -0.593680712305367
3273.200752 -0.591097935065206
3275.129568 -0.584338476120054
3277.058384 -0.584176670595652
3278.9872 -0.578113009975425
3280.916016 -0.583338120452281
3282.844832 -0.576627833606573
3284.773648 -0.578479819857672
3286.702464 -0.576303204342565
3288.63128 -0.569626646955718
3290.560096 -0.570747062846531
3292.488912 -0.564516753706308
3294.417728 -0.561321858596109
3296.346544 -0.566029476269732
3298.27536 -0.562534511246834
3300.204176 -0.56483377012345
3302.132992 -0.561807834210007
3304.061808 -0.565419175704196
3305.990624 -0.557464416378059
3307.91944 -0.55883076404846
3309.848256 -0.558295586928784
3311.777072 -0.556943457582694
3313.705888 -0.550781711157617
3315.634704 -0.556999509767546
3317.56352 -0.555198386157274
3319.492336 -0.557932743904612
3321.421152 -0.553787806239144
3323.349968 -0.562106516909743
3325.278784 -0.55918490781608
3327.2076 -0.562882755528018
3329.136416 -0.557350370426173
3331.065232 -0.561311105589843
3332.994048 -0.561255700193041
3334.922864 -0.5589745975842
3336.85168 -0.56004575763829
3338.780496 -0.564241976377655
3340.709312 -0.565330889542289
3342.638128 -0.572399208051697
3344.566944 -0.570152487781927
3346.49576 -0.568103209036963
3348.424576 -0.571782985044564
3350.353392 -0.580397601063335
3352.282208 -0.57662018486609
3354.211024 -0.580385376795925
3356.13984 -0.579180065849095
3358.068656 -0.582280507018713
3359.997472 -0.59032960012108
3361.926288 -0.590079806513035
3363.855104 -0.595162224583842
3365.78392 -0.593630740087799
3367.712736 -0.595484133059401
3369.641552 -0.606489055714181
3371.570368 -0.599525554066664
3373.499184 -0.610294633527052
3375.428 -0.606368182353025
3377.356816 -0.613406232268436
3379.285632 -0.615495507140421
3381.214448 -0.623998952901794
3383.143264 -0.624942387646692
3385.07208 -0.627393511257066
3387.000896 -0.63153073690725
3388.929712 -0.63250310631748
3390.858528 -0.635594030540488
3392.787344 -0.640694398737451
3394.71616 -0.64215106615536
3396.644976 -0.642923389331686
3398.573792 -0.646545216509652
3400.502608 -0.661641943022846
3402.431424 -0.660326717423956
3404.36024 -0.662476019101916
3406.289056 -0.661386660844717
3408.217872 -0.673166236839419
3410.146688 -0.667814993268648
3412.075504 -0.67216240870293
3414.00432 -0.669628731507967
3415.933136 -0.678520292845124
3417.861952 -0.677115422832993
3419.790768 -0.686799809317406
3421.719584 -0.681104414872957
3423.6484 -0.686935041497221
3425.577216 -0.687912005846856
3427.506032 -0.694869367902987
3429.434848 -0.692486029224012
3431.363664 -0.696130273922629
3433.29248 -0.690973802929899
3435.221296 -0.697913888569014
3437.150112 -0.699800106187365
3439.078928 -0.703434086195804
3441.007744 -0.704160012850898
3442.93656 -0.701425708293488
3444.865376 -0.707863435321873
3446.794192 -0.702002283346957
3448.723008 -0.699750692681312
3450.651824 -0.7099905207491
3452.58064 -0.701776253998442
3454.509456 -0.709077020971166
3456.438272 -0.704180427198519
3458.367088 -0.709147886713764
3460.295904 -0.707429743434687
3462.22472 -0.709401359284976
3464.153536 -0.705448276830253
3466.082352 -0.711126926959396
3468.011168 -0.707224763590497
3469.939984 -0.712543663596867
3471.8688 -0.707666291861236
3473.797616 -0.709518421692966
3475.726432 -0.706770869672622
3477.655248 -0.710439939630489
3479.584064 -0.707602914706962
3481.51288 -0.706749210809633
3483.441696 -0.698281492097748
3485.370512 -0.708218339091781
3487.299328 -0.702592342174566
3489.228144 -0.699508134290292
3491.15696 -0.697705649028787
3493.085776 -0.696506283589692
3495.014592 -0.695814010484069
3496.943408 -0.695224961487769
3498.872224 -0.691732705408984
3500.80104 -0.694133647529552
3502.729856 -0.686986624997649
3504.658672 -0.68430309012501
3506.587488 -0.685435357133133
3508.516304 -0.685087686877159
3510.44512 -0.673179684194574
3512.373936 -0.677966931240074
3514.302752 -0.672770402809995
3516.231568 -0.674776077715896
3518.160384 -0.668194248951316
3520.0892 -0.669861433521449
3522.018016 -0.666207874396156
3523.946832 -0.661981108986633
3525.875648 -0.660279521175204
3527.804464 -0.65438788208287
3529.73328 -0.649401890689713
3531.662096 -0.649675390242249
3533.590912 -0.646626785514479
3535.519728 -0.64575772559086
3537.448544 -0.638514613021897
3539.37736 -0.640355584643924
3541.306176 -0.635525734627553
3543.234992 -0.633922512385432
3545.163808 -0.62625028556305
3547.092624 -0.621686393418636
3549.02144 -0.617295362875016
3550.950256 -0.618192169628175
3552.879072 -0.607320950291602
3554.807888 -0.607587190546254
3556.736704 -0.603055540025366
3558.66552 -0.601924124935223
3560.594336 -0.596406664678683
3562.523152 -0.596586215039042
3564.451968 -0.593668526406664
3566.380784 -0.583488922943046
3568.3096 -0.566786531731861
3570.238416 -0.574559295371297
3572.167232 -0.571032182967534
3574.096048 -0.567451251339642
3576.024864 -0.559991785064319
3577.95368 -0.557474134114561
3579.882496 -0.550354749831904
3581.811312 -0.548098885465107
3583.740128 -0.543826988696375
3585.668944 -0.54352136789339
3587.59776 -0.526901242280866
3589.526576 -0.523532172841997
3591.455392 -0.522967522067014
3593.384208 -0.51776728709067
3595.313024 -0.509424253053358
3597.24184 -0.505160807046375
3599.170656 -0.499036800766263
3601.099472 -0.493347984178096
3603.028288 -0.487587562914375
3604.957104 -0.486255236498295
3606.88592 -0.47781135885726
3608.814736 -0.467658821115204
3610.743552 -0.462935277061094
3612.672368 -0.460367723656514
3614.601184 -0.447613004905746
3616.53 -0.450066410565442
3618.458816 -0.436002459878642
3620.387632 -0.427280994472067
3622.316448 -0.423301250327422
3624.245264 -0.424453158725838
3626.17408 -0.417247331709008
3628.102896 -0.409788641464975
3630.031712 -0.379563415710319
3631.960528 -0.390731016662976
3633.889344 -0.378737072393163
3635.81816 -0.374271072752737
3637.746976 -0.365732328464891
3639.675792 -0.358683076248481
3641.604608 -0.351127821492432
3643.533424 -0.344867277409
3645.46224 -0.339648834463796
3647.391056 -0.328931216797395
3649.319872 -0.309825292119365
3651.248688 -0.299303426627761
3653.177504 -0.29385489145889
3655.10632 -0.289933509202846
3657.035136 -0.270572671352121
3658.963952 -0.267446280042105
3660.892768 -0.255989591637219
3662.821584 -0.249587592143595
3664.7504 -0.237445043058751
3666.679216 -0.228708883080282
3668.608032 -0.216994120823259
3670.536848 -0.207204332251634
3672.465664 -0.19553116461481
3674.39448 -0.189648654931605
3676.323296 -0.176981151288854
3678.252112 -0.166217393639391
3680.180928 -0.153717626353913
3682.109744 -0.148745371735527
3684.03856 -0.141649302335284
3685.967376 -0.136568305987522
3687.896192 -0.128595419532278
3689.825008 -0.122215396451511
3691.753824 -0.114066938271189
3693.68264 -0.108362918161845
3695.611456 -0.100967888778198
3697.540272 -0.0958657290733496
3699.469088 -0.0893592240196308
3701.397904 -0.0863827658014862
3703.32672 -0.0792862023404437
3705.255536 -0.0746279056868637
3707.184352 -0.0713023011806087
3709.113168 -0.0695332634294883
3711.041984 -0.0659555510012617
3712.9708 -0.0629066699786471
3714.899616 -0.0573728371247997
3716.828432 -0.0557971547191634
3718.757248 -0.0552434688823786
3720.686064 -0.0537598317164103
3722.61488 -0.0519190836742323
3724.543696 -0.0504399384228575
3726.472512 -0.0488444152931082
3728.401328 -0.0476438414352129
3730.330144 -0.046415407590052
3732.25896 -0.0454281905080216
3734.187776 -0.0442200914014608
3736.116592 -0.0432725918635426
3738.045408 -0.0422101971069822
3739.974224 -0.0413576677668912
3741.90304 -0.0403624111892933
3743.831856 -0.0394902429387276
3745.760672 -0.0384924335718222
3747.689488 -0.037647688743879
3749.618304 -0.0366904785835649
3751.54712 -0.0359804025546855
3753.475936 -0.0351717947469892
3755.404752 -0.0344613714917421
3757.333568 -0.0336605663813345
3759.262384 -0.0330941698380038
3761.1912 -0.0323744599212366
3763.120016 -0.0312608517636677
3765.048832 -0.031200886528874
3766.977648 -0.0307574235813264
3768.906464 -0.0302404567983889
3770.83528 -0.0298414005881971
3772.764096 -0.0293793291881075
3774.692912 -0.0290818908855615
3776.621728 -0.0287189202402156
3778.550544 -0.0283986229286661
3780.47936 -0.0280441027812781
3782.408176 -0.0278784235616678
3784.336992 -0.0274326132951632
3786.265808 -0.0271831126244075
3788.194624 -0.0268812143744142
3790.12344 -0.0266190200238046
3792.052256 -0.0263611754607469
3793.981072 -0.0261338404817
3795.909888 -0.025838008729905
3797.838704 -0.025556217123778
3799.76752 -0.0252715792300604
3801.696336 -0.025036617571891
3803.625152 -0.0248080424602026
3805.553968 -0.0246105278841497
3807.482784 -0.0243810714107404
3809.4116 -0.0236600276256334
3811.340416 -0.0239586490105723
3813.269232 -0.0237284447932922
3815.198048 -0.0234601838381772
3817.126864 -0.0232891281827672
3819.05568 -0.0230594376840405
3820.984496 -0.0229032411840153
3822.913312 -0.022737159005056
3824.842128 -0.0225349108034423
3826.770944 -0.022429686852437
3828.69976 -0.0222280339795367
3830.628576 -0.021993252524112
3832.557392 -0.0217782702219496
3834.486208 -0.0214379007874403
3836.415024 -0.0212294094832055
3838.34384 -0.0209836346920178
3840.272656 -0.0208018307291193
3842.201472 -0.0205708247606049
3844.130288 -0.0203292232381722
3846.059104 -0.0199911126675896
3847.98792 -0.0196234828553217
3849.916736 -0.0194924966129881
3851.845552 -0.0192899776598039
3853.774368 -0.0190810259658236
3855.703184 -0.0189171051721009
3857.632 -0.0187780781962781
3859.560816 -0.0186531854459924
3861.489632 -0.0185420229881319
3863.418448 -0.0184536419304147
3865.347264 -0.0182832299758071
3867.27608 -0.0182047248951087
3869.204896 -0.0181639384613148
3871.133712 -0.0181631262755184
3873.062528 -0.018168982309358
3874.991344 -0.0181776204398809
3876.92016 -0.0175901652985861
3878.848976 -0.0181125845056118
3880.777792 -0.0180831081159418
3882.706608 -0.0180315821143613
3884.635424 -0.0180205745547455
3886.56424 -0.0180243618200242
3888.493056 -0.01774422756879
3890.421872 -0.018029128144351
3892.350688 -0.0179950419419237
3894.279504 -0.0179497353587834
3896.20832 -0.0178706364790164
3898.137136 -0.0177758405412609
3900.065952 -0.0176748193711642
3901.994768 -0.0176182113942818
3903.923584 -0.0175048982152863
3905.8524 -0.0174358147225138
3907.781216 -0.0173218822184924
3909.710032 -0.0170934640428841
3911.638848 -0.017076223761483
3913.567664 -0.0169550464857804
3915.49648 -0.0167760145897571
3917.425296 -0.0166339890063845
3919.354112 -0.0164901190774231
3921.282928 -0.0163689579719577
3923.211744 -0.0162045121996672
3925.14056 -0.0160618852259837
3927.069376 -0.0158837365894993
3928.998192 -0.0157492133082795
3930.927008 -0.0155663315129644
3932.855824 -0.0154293627087561
3934.78464 -0.0152570175219107
3936.713456 -0.0151270478925793
3938.642272 -0.0149416337921156
3940.571088 -0.0148126106663931
3942.499904 -0.0146341124938179
3944.42872 -0.0144722764671203
3946.357536 -0.0142993072440722
3948.286352 -0.0141817577629566
3950.215168 -0.0139938453592312
3952.143984 -0.0138451016874148
3954.0728 -0.0135982510226604
3956.001616 -0.0135093632227963
3957.930432 -0.013252430943588
3959.859248 -0.0134220110060892
3961.788064 -0.0126878987129078
3963.71688 -0.0127656150260833
3965.645696 -0.0125484873551693
3967.574512 -0.0126253511686136
3969.503328 -0.0120303618406292
3971.432144 -0.011968175807755
3973.36096 -0.0117205135603009
3975.289776 -0.0123169995087364
3977.218592 -0.0117059375608632
3979.147408 -0.0122371930668121
3981.076224 -0.011830477258862
3983.00504 -0.0118825540533325
3984.933856 -0.011372466760629
3986.862672 -0.0119802039232217
3988.791488 -0.0118015054388154
3990.720304 -0.0119283036236011
3992.64912 -0.0119077809294721
3994.577936 -0.0121481782645536
3996.506752 -0.0117470306481047
3998.435568 -0.0122245513739379
4000.364384 -0.0117216295679379
